date,platform,campaign,ad_set,impressions,clicks,spend,conversions,ctr,cpc,audience,geo,device
2024-01-23,Meta Ads,Lead Gen,Search,24896,2605,811.9,22,10.46,0.31,Custom,AU,Desktop
2024-01-23,Google Ads,Retargeting,Carousel,28637,126,1365.38,59,0.44,10.84,Broad,AU,Tablet
2024-01-23,Meta Ads,Brand Awareness,Search,42722,949,199.6,22,2.22,0.21,Interest-Based,IN,Desktop
2024-01-23,Meta Ads,Lead Gen,Display,38924,67,1218.41,40,0.17,18.19,Lookalike,IN,Desktop
2024-01-23,Meta Ads,Conversion Boost,Carousel,36675,983,654.44,81,2.68,0.67,Lookalike,UK,Mobile
2024-01-23,Meta Ads,Conversion Boost,Mobile,15407,1725,24.42,5,11.2,0.01,Broad,UK,Desktop
2024-01-23,Meta Ads,Brand Awareness,Desktop,14789,2553,1218.38,63,17.26,0.48,Broad,IN,Desktop
2024-01-23,Google Ads,Conversion Boost,Video,16726,526,411.41,10,3.14,0.78,Custom,CA,Tablet
2024-01-23,Google Ads,Lead Gen,Carousel,40869,2373,1171.78,91,5.81,0.49,Interest-Based,IN,Tablet
2024-01-23,Meta Ads,Retargeting,Search,21410,1738,1025.32,95,8.12,0.59,Custom,US,Desktop
2024-01-23,Meta Ads,Conversion Boost,Display,28970,1620,1334.64,50,5.59,0.82,Lookalike,IN,Mobile
2024-01-23,Google Ads,Brand Awareness,Carousel,1956,308,426.9,49,15.75,1.39,Lookalike,UK,Mobile
2024-01-24,Meta Ads,Retargeting,Desktop,21999,1505,1054.45,74,6.84,0.7,Custom,AU,Mobile
2024-01-24,Meta Ads,Retargeting,Search,42839,1725,140.61,49,4.03,0.08,Broad,IN,Tablet
2024-01-24,Google Ads,Brand Awareness,Mobile,9426,1871,562.83,0,19.85,0.3,Broad,US,Tablet
2024-01-24,Google Ads,Conversion Boost,Search,33307,2561,701.4,28,7.69,0.27,Lookalike,US,Mobile
2024-01-24,Meta Ads,Lead Gen,Search,27756,1796,1006.09,7,6.47,0.56,Interest-Based,US,Tablet
2024-01-24,Google Ads,Brand Awareness,Carousel,31578,2179,1455.94,77,6.9,0.67,Interest-Based,US,Mobile
2024-01-24,Meta Ads,Conversion Boost,Display,27179,1625,910.5,93,5.98,0.56,Custom,UK,Desktop
2024-01-24,Meta Ads,Brand Awareness,Mobile,22579,1308,1049.55,49,5.79,0.8,Interest-Based,IN,Desktop
2024-01-24,Google Ads,Brand Awareness,Desktop,23956,1973,361.32,64,8.24,0.18,Interest-Based,US,Mobile
2024-01-24,Google Ads,Brand Awareness,Mobile,14466,2544,999.67,10,17.59,0.39,Custom,IN,Desktop
2024-01-24,Meta Ads,Lead Gen,Carousel,22734,2139,84.7,85,9.41,0.04,Lookalike,AU,Desktop
2024-01-24,Google Ads,Retargeting,Desktop,23875,2295,806.36,3,9.61,0.35,Interest-Based,UK,Desktop
2024-01-24,Meta Ads,Conversion Boost,Video,24544,1355,1069.98,53,5.52,0.79,Broad,IN,Mobile
2024-01-24,Google Ads,Brand Awareness,Display,40322,2776,826.46,53,6.88,0.3,Interest-Based,IN,Tablet
2024-01-24,Google Ads,Retargeting,Mobile,12959,270,550.8,90,2.08,2.04,Broad,AU,Mobile
2024-01-24,Meta Ads,Retargeting,Carousel,5649,2858,1457.78,68,50.59,0.51,Lookalike,UK,Mobile
2024-01-24,Meta Ads,Lead Gen,Video,9135,2981,253.1,68,32.63,0.08,Custom,US,Mobile
2024-01-24,Meta Ads,Retargeting,Carousel,25682,54,273.45,24,0.21,5.06,Interest-Based,AU,Tablet
2024-01-24,Google Ads,Conversion Boost,Video,20896,2263,1183.13,64,10.83,0.52,Broad,AU,Mobile
2024-01-24,Google Ads,Lead Gen,Search,12702,2477,259.1,81,19.5,0.1,Lookalike,UK,Mobile
2024-01-24,Google Ads,Retargeting,Mobile,25355,1569,584.7,23,6.19,0.37,Broad,IN,Desktop
2024-01-24,Google Ads,Lead Gen,Display,5796,772,1161.09,93,13.32,1.5,Custom,AU,Desktop
2024-01-24,Meta Ads,Lead Gen,Video,12238,2944,694.62,38,24.06,0.24,Lookalike,AU,Desktop
2024-01-24,Google Ads,Brand Awareness,Mobile,27880,62,23.9,41,0.22,0.39,Interest-Based,AU,Tablet
2024-01-24,Meta Ads,Retargeting,Search,34976,2132,1028.46,81,6.1,0.48,Interest-Based,UK,Mobile
2024-01-24,Meta Ads,Brand Awareness,Display,47718,296,618.01,54,0.62,2.09,Broad,US,Mobile
2024-01-24,Google Ads,Lead Gen,Carousel,48928,1376,111.23,29,2.81,0.08,Custom,UK,Tablet
2024-01-24,Meta Ads,Lead Gen,Video,11179,1422,1340.34,42,12.72,0.94,Interest-Based,IN,Desktop
2024-01-24,Google Ads,Lead Gen,Carousel,48477,1306,948.62,81,2.69,0.73,Lookalike,UK,Mobile
2024-01-24,Google Ads,Retargeting,Carousel,6125,2896,682.69,86,47.28,0.24,Custom,IN,Desktop
2024-01-24,Google Ads,Brand Awareness,Mobile,38020,436,1076.43,91,1.15,2.47,Lookalike,IN,Tablet
2024-01-24,Google Ads,Retargeting,Video,8275,2245,1153.65,56,27.13,0.51,Interest-Based,IN,Tablet
2024-01-24,Google Ads,Brand Awareness,Display,25646,546,1326.67,33,2.13,2.43,Custom,IN,Desktop
2024-01-24,Google Ads,Retargeting,Mobile,18891,1426,1184.96,24,7.55,0.83,Interest-Based,UK,Desktop
2024-01-24,Meta Ads,Lead Gen,Display,21621,1706,786.25,7,7.89,0.46,Interest-Based,UK,Tablet
2024-01-24,Meta Ads,Conversion Boost,Carousel,46371,1371,1231.57,38,2.96,0.9,Broad,US,Mobile
2024-01-24,Google Ads,Lead Gen,Search,4684,400,685.44,6,8.54,1.71,Interest-Based,AU,Tablet
2024-01-24,Google Ads,Lead Gen,Carousel,36203,1169,200.71,29,3.23,0.17,Lookalike,IN,Mobile
2024-01-24,Meta Ads,Brand Awareness,Mobile,48281,2851,1302.57,30,5.91,0.46,Interest-Based,US,Tablet
2024-01-24,Meta Ads,Lead Gen,Mobile,30229,2535,1297.06,4,8.39,0.51,Interest-Based,UK,Desktop
2024-01-24,Google Ads,Brand Awareness,Mobile,31829,1316,1292.72,57,4.13,0.98,Lookalike,US,Tablet
2024-01-24,Meta Ads,Retargeting,Mobile,12054,909,1499.54,26,7.54,1.65,Interest-Based,US,Tablet
2024-01-24,Google Ads,Lead Gen,Carousel,16260,443,1315.59,10,2.72,2.97,Lookalike,UK,Desktop
2024-01-24,Meta Ads,Conversion Boost,Mobile,33405,2969,1414.69,39,8.89,0.48,Broad,AU,Tablet
2024-01-24,Meta Ads,Brand Awareness,Search,7721,1008,384.87,15,13.06,0.38,Lookalike,UK,Mobile
2024-01-24,Google Ads,Retargeting,Search,23147,1378,777.34,6,5.95,0.56,Interest-Based,AU,Desktop
2024-01-24,Google Ads,Conversion Boost,Carousel,40606,1789,1129.38,33,4.41,0.63,Interest-Based,CA,Mobile
2024-01-24,Google Ads,Retargeting,Mobile,3686,981,718.03,41,26.61,0.73,Broad,IN,Desktop
2024-01-24,Google Ads,Conversion Boost,Search,7064,2168,560.36,20,30.69,0.26,Broad,US,Desktop
2024-01-24,Meta Ads,Conversion Boost,Video,32856,1025,841.19,76,3.12,0.82,Lookalike,CA,Mobile
2024-01-25,Google Ads,Lead Gen,Search,13158,2216,980.92,7,16.84,0.44,Lookalike,AU,Mobile
2024-01-25,Meta Ads,Lead Gen,Video,44421,172,647.0,17,0.39,3.76,Lookalike,US,Tablet
2024-01-25,Meta Ads,Retargeting,Search,44030,1111,336.62,29,2.52,0.3,Interest-Based,IN,Mobile
2024-01-25,Google Ads,Lead Gen,Carousel,39685,2557,652.78,38,6.44,0.26,Lookalike,CA,Tablet
2024-01-25,Meta Ads,Brand Awareness,Video,29944,1553,840.45,84,5.19,0.54,Custom,IN,Mobile
2024-01-25,Google Ads,Brand Awareness,Video,11206,997,721.41,6,8.9,0.72,Interest-Based,IN,Tablet
2024-01-25,Google Ads,Conversion Boost,Desktop,36543,550,605.03,82,1.51,1.1,Custom,US,Mobile
2024-01-25,Google Ads,Conversion Boost,Mobile,36245,2644,414.92,33,7.29,0.16,Broad,AU,Desktop
2024-01-25,Google Ads,Retargeting,Display,39791,911,607.82,3,2.29,0.67,Lookalike,CA,Desktop
2024-01-25,Meta Ads,Brand Awareness,Display,41276,499,1295.3,96,1.21,2.6,Broad,IN,Mobile
2024-01-25,Google Ads,Brand Awareness,Video,49950,385,875.25,36,0.77,2.27,Broad,US,Mobile
2024-01-25,Meta Ads,Conversion Boost,Mobile,17776,2065,49.41,38,11.62,0.02,Interest-Based,CA,Mobile
2024-01-25,Google Ads,Brand Awareness,Desktop,24790,296,827.13,63,1.19,2.79,Interest-Based,IN,Tablet
2024-01-25,Meta Ads,Lead Gen,Video,36550,1195,1321.88,24,3.27,1.11,Interest-Based,US,Desktop
2024-01-25,Meta Ads,Conversion Boost,Video,16721,157,445.66,18,0.94,2.84,Broad,CA,Tablet
2024-01-25,Google Ads,Conversion Boost,Search,20343,2191,730.72,1,10.77,0.33,Custom,CA,Desktop
2024-01-25,Google Ads,Lead Gen,Carousel,9319,2412,858.98,2,25.88,0.36,Lookalike,US,Mobile
2024-01-25,Google Ads,Brand Awareness,Carousel,19267,1471,276.4,23,7.63,0.19,Custom,AU,Mobile
2024-01-25,Meta Ads,Conversion Boost,Mobile,16778,1701,683.09,87,10.14,0.4,Custom,US,Desktop
2024-01-25,Google Ads,Brand Awareness,Desktop,18144,751,1038.08,92,4.14,1.38,Broad,IN,Mobile
2024-01-25,Google Ads,Conversion Boost,Search,3303,2389,1425.68,7,72.33,0.6,Broad,CA,Mobile
2024-01-25,Google Ads,Lead Gen,Carousel,21110,1362,1012.78,15,6.45,0.74,Interest-Based,IN,Mobile
2024-01-25,Google Ads,Conversion Boost,Display,20123,150,1455.75,33,0.75,9.71,Broad,CA,Mobile
2024-01-25,Meta Ads,Lead Gen,Display,25780,1875,700.55,60,7.27,0.37,Custom,CA,Tablet
2024-01-25,Meta Ads,Retargeting,Desktop,40784,356,985.26,48,0.87,2.77,Broad,CA,Mobile
2024-01-25,Meta Ads,Conversion Boost,Display,26302,249,997.35,49,0.95,4.01,Custom,IN,Desktop
2024-01-25,Google Ads,Retargeting,Search,48612,1538,433.57,66,3.16,0.28,Interest-Based,AU,Desktop
2024-01-25,Google Ads,Brand Awareness,Display,2884,167,849.49,65,5.79,5.09,Lookalike,AU,Mobile
2024-01-25,Meta Ads,Lead Gen,Desktop,40169,2114,1204.93,92,5.26,0.57,Custom,CA,Mobile
2024-01-25,Meta Ads,Conversion Boost,Display,22173,1437,1369.53,5,6.48,0.95,Lookalike,AU,Tablet
2024-01-25,Google Ads,Conversion Boost,Display,42907,2910,1379.53,50,6.78,0.47,Interest-Based,AU,Tablet
2024-01-25,Meta Ads,Conversion Boost,Desktop,23860,415,125.33,41,1.74,0.3,Lookalike,CA,Mobile
2024-01-25,Meta Ads,Conversion Boost,Mobile,42563,279,784.71,99,0.66,2.81,Broad,CA,Mobile
2024-01-25,Meta Ads,Lead Gen,Mobile,27307,981,1145.9,68,3.59,1.17,Interest-Based,AU,Mobile
2024-01-25,Meta Ads,Retargeting,Search,26942,185,525.76,10,0.69,2.84,Broad,CA,Desktop
2024-01-25,Google Ads,Lead Gen,Search,16046,734,282.21,26,4.57,0.38,Custom,UK,Tablet
2024-01-25,Google Ads,Conversion Boost,Display,44182,550,1450.63,94,1.24,2.64,Lookalike,AU,Desktop
2024-01-25,Google Ads,Conversion Boost,Carousel,49700,825,1332.64,16,1.66,1.62,Lookalike,IN,Desktop
2024-01-25,Google Ads,Retargeting,Video,14981,457,1070.2,51,3.05,2.34,Interest-Based,AU,Mobile
2024-01-25,Meta Ads,Retargeting,Display,44068,556,751.33,57,1.26,1.35,Custom,IN,Desktop
2024-01-25,Google Ads,Conversion Boost,Carousel,31582,139,637.45,34,0.44,4.59,Custom,IN,Mobile
2024-01-25,Meta Ads,Retargeting,Video,46704,1348,200.55,45,2.89,0.15,Interest-Based,US,Mobile
2024-01-25,Google Ads,Conversion Boost,Video,15978,715,1006.15,69,4.47,1.41,Interest-Based,UK,Desktop
2024-01-25,Google Ads,Conversion Boost,Desktop,20972,774,1242.83,37,3.69,1.61,Lookalike,AU,Desktop
2024-01-25,Meta Ads,Lead Gen,Search,25789,2056,863.56,77,7.97,0.42,Interest-Based,US,Desktop
2024-01-25,Google Ads,Retargeting,Video,21863,1242,220.71,80,5.68,0.18,Custom,AU,Tablet
2024-01-25,Google Ads,Conversion Boost,Desktop,38298,2705,67.37,26,7.06,0.02,Custom,IN,Tablet
2024-01-25,Google Ads,Retargeting,Carousel,4165,1126,1137.29,44,27.03,1.01,Interest-Based,CA,Desktop
2024-01-25,Meta Ads,Retargeting,Carousel,2546,2985,181.04,92,117.24,0.06,Lookalike,CA,Desktop
2024-01-25,Meta Ads,Conversion Boost,Search,30527,1037,541.38,39,3.4,0.52,Lookalike,AU,Mobile
2024-01-26,Meta Ads,Conversion Boost,Carousel,7289,1155,1112.21,48,15.85,0.96,Broad,CA,Tablet
2024-01-26,Google Ads,Lead Gen,Video,17758,809,561.53,78,4.56,0.69,Interest-Based,IN,Mobile
2024-01-26,Meta Ads,Conversion Boost,Mobile,36160,478,307.64,46,1.32,0.64,Lookalike,IN,Mobile
2024-01-26,Google Ads,Brand Awareness,Display,38919,2083,1419.01,23,5.35,0.68,Lookalike,CA,Desktop
2024-01-26,Google Ads,Lead Gen,Mobile,44625,2767,1148.06,84,6.2,0.41,Custom,CA,Mobile
2024-01-26,Meta Ads,Retargeting,Display,10876,353,222.69,44,3.25,0.63,Broad,UK,Desktop
2024-01-26,Google Ads,Brand Awareness,Search,28776,583,743.81,37,2.03,1.28,Lookalike,CA,Desktop
2024-01-26,Meta Ads,Lead Gen,Desktop,19962,2702,1452.43,86,13.54,0.54,Custom,CA,Desktop
2024-01-26,Google Ads,Lead Gen,Display,4758,1002,1381.73,47,21.06,1.38,Interest-Based,AU,Mobile
2024-01-26,Google Ads,Retargeting,Carousel,27074,606,1067.88,27,2.24,1.76,Custom,AU,Desktop
2024-01-26,Meta Ads,Retargeting,Search,48419,822,183.78,87,1.7,0.22,Custom,IN,Tablet
2024-01-26,Meta Ads,Retargeting,Video,29580,1038,1346.04,37,3.51,1.3,Broad,AU,Tablet
2024-01-26,Google Ads,Brand Awareness,Desktop,47588,2072,211.3,54,4.35,0.1,Lookalike,CA,Desktop
2024-01-26,Google Ads,Brand Awareness,Video,48846,912,856.68,96,1.87,0.94,Interest-Based,CA,Mobile
2024-01-26,Meta Ads,Brand Awareness,Desktop,42547,1320,1272.51,47,3.1,0.96,Lookalike,IN,Tablet
2024-01-26,Meta Ads,Lead Gen,Carousel,12483,1554,960.27,23,12.45,0.62,Broad,CA,Mobile
2024-01-26,Meta Ads,Conversion Boost,Desktop,5349,2845,1163.62,36,53.19,0.41,Broad,IN,Desktop
2024-01-26,Meta Ads,Retargeting,Display,44278,1861,885.45,43,4.2,0.48,Broad,UK,Mobile
2024-01-26,Meta Ads,Lead Gen,Desktop,35490,208,689.91,40,0.59,3.32,Lookalike,UK,Desktop
2024-01-26,Meta Ads,Retargeting,Video,44514,1661,578.95,77,3.73,0.35,Interest-Based,CA,Desktop
2024-01-26,Meta Ads,Retargeting,Video,17279,1692,1017.79,24,9.79,0.6,Lookalike,IN,Desktop
2024-01-26,Meta Ads,Retargeting,Carousel,40229,1643,1349.41,86,4.08,0.82,Lookalike,CA,Mobile
2024-01-26,Google Ads,Conversion Boost,Carousel,33941,408,1236.02,6,1.2,3.03,Broad,CA,Desktop
2024-01-26,Google Ads,Retargeting,Carousel,15903,992,327.32,67,6.24,0.33,Lookalike,IN,Tablet
2024-01-26,Meta Ads,Retargeting,Search,16659,1994,792.41,6,11.97,0.4,Custom,CA,Mobile
2024-01-26,Meta Ads,Brand Awareness,Display,21757,2471,1077.04,59,11.36,0.44,Broad,US,Tablet
2024-01-26,Meta Ads,Brand Awareness,Video,49101,2682,684.17,76,5.46,0.26,Interest-Based,CA,Tablet
2024-01-26,Meta Ads,Conversion Boost,Desktop,1568,2196,975.44,18,140.05,0.44,Custom,UK,Mobile
2024-01-26,Google Ads,Brand Awareness,Carousel,40892,2494,300.11,25,6.1,0.12,Custom,IN,Mobile
2024-01-26,Google Ads,Lead Gen,Video,28627,592,1082.79,95,2.07,1.83,Broad,CA,Desktop
2024-01-26,Meta Ads,Lead Gen,Display,28805,203,592.51,53,0.7,2.92,Custom,US,Mobile
2024-01-26,Google Ads,Conversion Boost,Desktop,12120,1965,1197.92,22,16.21,0.61,Lookalike,AU,Tablet
2024-01-26,Meta Ads,Conversion Boost,Mobile,21605,1357,1008.14,78,6.28,0.74,Lookalike,IN,Tablet
2024-01-26,Meta Ads,Brand Awareness,Video,11682,1894,273.01,67,16.21,0.14,Custom,AU,Desktop
2024-01-26,Google Ads,Retargeting,Search,43344,179,972.38,94,0.41,5.43,Lookalike,AU,Desktop
2024-01-26,Google Ads,Lead Gen,Display,25188,1525,1351.56,5,6.05,0.89,Broad,IN,Desktop
2024-01-26,Meta Ads,Retargeting,Search,4934,944,131.71,88,19.13,0.14,Interest-Based,CA,Mobile
2024-01-26,Meta Ads,Conversion Boost,Display,37868,1895,346.38,92,5.0,0.18,Interest-Based,US,Desktop
2024-01-26,Google Ads,Lead Gen,Video,44850,2850,236.15,68,6.35,0.08,Interest-Based,CA,Tablet
2024-01-26,Google Ads,Lead Gen,Video,35309,1791,245.01,13,5.07,0.14,Interest-Based,AU,Desktop
2024-01-26,Meta Ads,Conversion Boost,Video,46856,2601,1488.9,39,5.55,0.57,Broad,UK,Mobile
2024-01-26,Google Ads,Brand Awareness,Carousel,45237,2137,662.25,66,4.72,0.31,Custom,US,Tablet
2024-01-26,Meta Ads,Lead Gen,Desktop,16561,1043,1168.27,9,6.3,1.12,Custom,US,Desktop
2024-01-26,Google Ads,Lead Gen,Video,23772,311,982.2,30,1.31,3.16,Interest-Based,CA,Desktop
2024-01-26,Meta Ads,Brand Awareness,Desktop,45805,2131,1451.86,92,4.65,0.68,Broad,AU,Tablet
2024-01-26,Meta Ads,Retargeting,Mobile,47914,2567,539.37,82,5.36,0.21,Custom,US,Desktop
2024-01-26,Google Ads,Brand Awareness,Desktop,12398,936,726.95,76,7.55,0.78,Broad,UK,Desktop
2024-01-26,Google Ads,Retargeting,Desktop,24939,326,126.39,6,1.31,0.39,Lookalike,CA,Desktop
2024-01-26,Google Ads,Brand Awareness,Video,31796,2516,107.09,96,7.91,0.04,Custom,UK,Mobile
2024-01-26,Google Ads,Lead Gen,Search,6362,2591,522.72,23,40.73,0.2,Lookalike,AU,Desktop
2024-01-27,Meta Ads,Retargeting,Display,1277,220,304.65,48,17.23,1.38,Custom,CA,Tablet
2024-01-27,Google Ads,Retargeting,Display,29949,2432,481.12,31,8.12,0.2,Interest-Based,CA,Mobile
2024-01-27,Google Ads,Conversion Boost,Desktop,35233,1129,796.92,8,3.2,0.71,Custom,US,Desktop
2024-01-27,Meta Ads,Lead Gen,Search,36262,2589,659.35,3,7.14,0.25,Interest-Based,US,Tablet
2024-01-27,Google Ads,Conversion Boost,Video,32525,1311,1026.04,41,4.03,0.78,Custom,IN,Tablet
2024-01-27,Google Ads,Brand Awareness,Display,1996,280,431.62,59,14.03,1.54,Broad,CA,Mobile
2024-01-27,Google Ads,Brand Awareness,Carousel,45121,453,600.6,20,1.0,1.33,Lookalike,CA,Desktop
2024-01-27,Google Ads,Retargeting,Mobile,21606,1718,712.0,62,7.95,0.41,Lookalike,AU,Tablet
2024-01-27,Meta Ads,Brand Awareness,Display,9431,1516,1297.07,37,16.07,0.86,Lookalike,AU,Desktop
2024-01-27,Google Ads,Conversion Boost,Desktop,46334,2667,1441.48,5,5.76,0.54,Interest-Based,UK,Tablet
2024-01-27,Google Ads,Conversion Boost,Carousel,42322,223,342.0,0,0.53,1.53,Interest-Based,US,Mobile
2024-01-27,Google Ads,Retargeting,Video,35915,2584,140.35,32,7.19,0.05,Lookalike,US,Tablet
2024-01-27,Meta Ads,Conversion Boost,Video,37205,1225,656.77,95,3.29,0.54,Interest-Based,AU,Desktop
2024-01-27,Meta Ads,Conversion Boost,Video,42298,1527,498.54,83,3.61,0.33,Custom,CA,Tablet
2024-01-27,Google Ads,Retargeting,Search,49293,700,475.62,31,1.42,0.68,Interest-Based,CA,Tablet
2024-01-27,Meta Ads,Lead Gen,Desktop,18820,188,499.0,77,1.0,2.65,Broad,UK,Desktop
2024-01-27,Meta Ads,Lead Gen,Desktop,28354,753,688.51,59,2.66,0.91,Broad,IN,Tablet
2024-01-27,Google Ads,Brand Awareness,Carousel,28331,1464,1137.82,6,5.17,0.78,Lookalike,IN,Desktop
2024-01-27,Google Ads,Brand Awareness,Carousel,49388,2912,224.31,38,5.9,0.08,Lookalike,UK,Tablet
2024-01-27,Google Ads,Retargeting,Display,18445,1109,532.3,14,6.01,0.48,Custom,IN,Mobile
2024-01-27,Google Ads,Lead Gen,Mobile,29243,360,443.24,76,1.23,1.23,Lookalike,US,Tablet
2024-01-27,Google Ads,Brand Awareness,Carousel,37027,74,584.31,8,0.2,7.9,Interest-Based,UK,Mobile
2024-01-27,Google Ads,Lead Gen,Desktop,30872,423,80.55,4,1.37,0.19,Broad,US,Mobile
2024-01-27,Meta Ads,Brand Awareness,Search,38099,1535,496.4,68,4.03,0.32,Broad,UK,Desktop
2024-01-27,Google Ads,Lead Gen,Carousel,6370,2663,1393.57,48,41.81,0.52,Broad,CA,Desktop
2024-01-27,Meta Ads,Retargeting,Desktop,41265,1070,134.3,92,2.59,0.13,Custom,CA,Tablet
2024-01-27,Google Ads,Brand Awareness,Carousel,7159,258,451.58,77,3.6,1.75,Broad,IN,Tablet
2024-01-27,Meta Ads,Conversion Boost,Video,7827,1978,255.16,79,25.27,0.13,Custom,AU,Mobile
2024-01-27,Meta Ads,Lead Gen,Carousel,44401,2736,276.54,50,6.16,0.1,Custom,US,Mobile
2024-01-27,Meta Ads,Retargeting,Desktop,30702,2119,573.27,41,6.9,0.27,Lookalike,UK,Mobile
2024-01-27,Meta Ads,Brand Awareness,Carousel,7906,1223,531.37,54,15.47,0.43,Broad,CA,Mobile
2024-01-27,Google Ads,Retargeting,Mobile,6250,1440,476.4,18,23.04,0.33,Interest-Based,IN,Desktop
2024-01-27,Meta Ads,Retargeting,Desktop,47588,2734,1365.35,32,5.75,0.5,Lookalike,UK,Tablet
2024-01-27,Meta Ads,Retargeting,Desktop,42349,320,600.67,72,0.76,1.88,Custom,AU,Tablet
2024-01-27,Google Ads,Brand Awareness,Video,42305,1872,981.33,18,4.43,0.52,Interest-Based,UK,Desktop
2024-01-27,Google Ads,Lead Gen,Display,31034,1155,575.53,50,3.72,0.5,Interest-Based,CA,Tablet
2024-01-27,Meta Ads,Retargeting,Desktop,13232,2364,1252.09,81,17.87,0.53,Custom,UK,Tablet
2024-01-27,Meta Ads,Lead Gen,Display,28606,1882,752.08,0,6.58,0.4,Broad,AU,Tablet
2024-01-27,Meta Ads,Retargeting,Video,32704,2106,276.62,16,6.44,0.13,Lookalike,AU,Desktop
2024-01-27,Google Ads,Brand Awareness,Video,11562,1416,486.56,76,12.25,0.34,Broad,IN,Desktop
2024-01-27,Google Ads,Brand Awareness,Search,21345,1221,581.89,75,5.72,0.48,Broad,IN,Mobile
2024-01-27,Google Ads,Conversion Boost,Video,26936,134,164.36,29,0.5,1.23,Lookalike,IN,Tablet
2024-01-27,Meta Ads,Brand Awareness,Search,15742,1608,271.61,46,10.21,0.17,Broad,UK,Desktop
2024-01-27,Meta Ads,Retargeting,Carousel,40312,563,1222.43,32,1.4,2.17,Lookalike,CA,Desktop
2024-01-27,Google Ads,Conversion Boost,Desktop,15328,1834,1265.89,14,11.97,0.69,Interest-Based,UK,Tablet
2024-01-27,Google Ads,Retargeting,Mobile,45831,1435,447.18,85,3.13,0.31,Custom,AU,Tablet
2024-01-27,Meta Ads,Lead Gen,Desktop,13062,1856,1270.33,86,14.21,0.68,Broad,AU,Tablet
2024-01-27,Google Ads,Retargeting,Desktop,9734,2355,685.58,95,24.19,0.29,Interest-Based,AU,Tablet
2024-01-27,Google Ads,Brand Awareness,Display,1368,2497,528.7,75,182.53,0.21,Interest-Based,US,Tablet
2024-01-27,Google Ads,Conversion Boost,Carousel,11344,829,1286.26,75,7.31,1.55,Broad,UK,Tablet
2024-01-28,Meta Ads,Conversion Boost,Desktop,41434,2535,1277.96,15,6.12,0.5,Lookalike,IN,Mobile
2024-01-28,Google Ads,Lead Gen,Desktop,5169,1065,354.34,65,20.6,0.33,Lookalike,UK,Mobile
2024-01-28,Meta Ads,Brand Awareness,Video,10267,847,581.07,9,8.25,0.69,Broad,UK,Desktop
2024-01-28,Meta Ads,Conversion Boost,Display,29860,1065,130.18,80,3.57,0.12,Lookalike,UK,Desktop
2024-01-28,Google Ads,Retargeting,Carousel,6206,2323,1435.0,88,37.43,0.62,Interest-Based,CA,Mobile
2024-01-28,Google Ads,Retargeting,Carousel,15464,2442,409.21,40,15.79,0.17,Broad,UK,Desktop
2024-01-28,Google Ads,Brand Awareness,Video,22951,1211,712.41,38,5.28,0.59,Lookalike,AU,Mobile
2024-01-28,Google Ads,Lead Gen,Carousel,1325,1630,1170.65,23,123.02,0.72,Custom,CA,Desktop
2024-01-28,Google Ads,Brand Awareness,Desktop,11552,601,1039.26,2,5.2,1.73,Lookalike,IN,Tablet
2024-01-28,Meta Ads,Lead Gen,Search,35371,426,1107.02,93,1.2,2.6,Broad,AU,Mobile
2024-01-28,Meta Ads,Retargeting,Search,30390,350,69.29,68,1.15,0.2,Broad,AU,Mobile
2024-01-28,Google Ads,Lead Gen,Display,4156,2869,863.86,28,69.03,0.3,Broad,CA,Tablet
2024-01-28,Meta Ads,Conversion Boost,Search,11083,923,443.65,10,8.33,0.48,Interest-Based,UK,Mobile
2024-01-28,Meta Ads,Lead Gen,Desktop,10713,2386,498.17,16,22.27,0.21,Custom,UK,Desktop
2024-01-28,Meta Ads,Retargeting,Desktop,39539,562,1273.02,6,1.42,2.27,Broad,US,Mobile
2024-01-28,Meta Ads,Retargeting,Video,33077,1638,582.79,77,4.95,0.36,Broad,CA,Desktop
2024-01-28,Google Ads,Brand Awareness,Desktop,45225,1326,1364.38,73,2.93,1.03,Custom,AU,Tablet
2024-01-28,Meta Ads,Brand Awareness,Desktop,19868,1938,967.94,43,9.75,0.5,Lookalike,IN,Tablet
2024-01-28,Google Ads,Lead Gen,Display,37985,700,23.79,3,1.84,0.03,Interest-Based,IN,Tablet
2024-01-28,Meta Ads,Conversion Boost,Mobile,22848,2586,1257.87,34,11.32,0.49,Interest-Based,UK,Desktop
2024-01-28,Meta Ads,Retargeting,Desktop,47246,2898,203.64,43,6.13,0.07,Interest-Based,AU,Mobile
2024-01-28,Google Ads,Brand Awareness,Display,6863,2404,108.32,41,35.03,0.05,Custom,IN,Tablet
2024-01-28,Meta Ads,Retargeting,Search,5268,1236,1059.11,44,23.46,0.86,Lookalike,US,Desktop
2024-01-28,Google Ads,Conversion Boost,Display,42263,1896,20.72,97,4.49,0.01,Broad,UK,Mobile
2024-01-28,Meta Ads,Conversion Boost,Search,36698,2766,1008.96,69,7.54,0.36,Custom,US,Desktop
2024-01-28,Google Ads,Conversion Boost,Display,4375,1848,987.69,79,42.24,0.53,Broad,AU,Mobile
2024-01-28,Google Ads,Brand Awareness,Desktop,12909,2518,1487.5,52,19.51,0.59,Broad,AU,Desktop
2024-01-28,Google Ads,Retargeting,Video,49732,2214,1261.0,16,4.45,0.57,Interest-Based,AU,Mobile
2024-01-28,Meta Ads,Lead Gen,Mobile,25957,2839,1323.37,46,10.94,0.47,Custom,CA,Desktop
